VV_intensity,VH_intensity,Depol_ratio,Alpha,Anisotropy,Entropy,GLCM_mean,GLCM_variance,GLCM_correlation,IceStage,number,date
-17.587589278163605,-22.75698729012001,-5.169398011956404,19.22652054,0.60267222,0.7192139,1.81446898,6.82337952,0.36899576,sheetice,n102,03-24-2019
-18.0407102678752,-23.112385724616615,-5.071675456741415,19.64069557,0.60839915,0.71342933,0.81646097,2.676085,0.18257682,sheetice,n102,03-24-2019
-19.00808474427456,-23.47960699473778,-4.471522250463225,17.78745461,0.63131332,0.68938082,0.48768955,0.97559476,0.20849596,sheetice,n102,03-24-2019
-18.56306793262142,-24.360706124208257,-5.797638191586839,18.39056587,0.66308844,0.65398902,1.8219651,6.27489376,0.35291448,sheetice,n102,03-24-2019
-17.70114749747869,-24.490370264029732,-6.789222766551045,19.04423523,0.61697388,0.70456892,1.51314223,5.439044,0.27552307,sheetice,n102,03-24-2019
-19.16229791024766,-24.535572851045593,-5.373274940797933,17.44947433,0.67197508,0.64380372,1.99762821,7.63520956,0.3343966,sheetice,n102,03-24-2019
-17.652216108997017,-23.744900002769942,-6.092683893772923,17.44338036,0.6579392,0.65998447,1.60512364,5.37531805,0.31195375,sheetice,n102,03-24-2019
-15.710178624855896,-23.90282895907959,-8.192650334223693,20.01169014,0.59866822,0.72323525,0.95200562,3.05228114,0.2014868,sheetice,n102,03-24-2019
-15.384752122506642,-22.310320490219766,-6.925568367713123,15.10764694,0.68615371,0.62673688,1.97543478,6.09933424,0.40605354,sheetice,n102,03-24-2019
-16.72258237753866,-23.20882034910766,-6.486237971568995,13.56943512,0.70756143,0.60022169,2.73797226,9.56955719,0.4052839,sheetice,n102,03-24-2019
-16.986852005613184,-23.2921995930391,-6.305347587425921,18.89762115,0.60419083,0.71769542,1.91132152,6.48893213,0.33428481,sheetice,n102,03-24-2019
-19.51934774116153,-24.22884061956028,-4.70949287839875,22.40515518,0.52880388,0.78759813,1.95263183,7.36116123,0.3793453,sheetice,n102,03-24-2019
-18.18735380911852,-22.872821295893182,-4.685467486774666,19.26499557,0.60763276,0.71420413,1.14750588,4.58040953,0.23779641,sheetice,n102,03-24-2019
-16.53922948867389,-23.03175489720865,-6.492525408534764,18.34375763,0.6673677,0.64917809,1.55958545,4.55955648,0.35581675,sheetice,n102,03-24-2019
-17.01648288317881,-23.090237773416604,-6.073754890237791,19.84652519,0.59688467,0.72497189,1.84536672,6.7911725,0.30451673,sheetice,n102,03-24-2019
-15.796936548577653,-22.594746779363692,-6.797810230786037,16.98883057,0.64685339,0.67240798,1.50364244,5.05642986,0.36494631,sheetice,n102,03-24-2019
-15.974586953337017,-23.88779235181719,-7.913205398480173,19.16361046,0.61591846,0.70571655,2.30636716,8.5181551,0.41333249,sheetice,n102,03-24-2019
-14.78874736021083,-24.387984061097036,-9.599236700886205,19.57035065,0.58136851,0.73993713,2.19607735,8.17620182,0.42074683,sheetice,n102,03-24-2019
-17.615817680720347,-23.68491294610824,-6.069095265387897,19.19688416,0.63420177,0.68624282,2.54338622,9.12138462,0.40559652,sheetice,n102,03-24-2019
-14.554098753611553,-23.91630169373192,-9.362202940120367,19.33789635,0.59885687,0.72287869,2.48747516,8.78855801,0.42617333,sheetice,n102,03-24-2019
-15.823005072661697,-23.834887777550836,-8.011882704889143,17.2942009,0.6651004,0.65178347,1.92812383,5.98281813,0.3973344,sheetice,n102,03-24-2019
-15.608033011143911,-23.67085370366098,-8.062820692517072,18.98578644,0.60744274,0.71435684,2.21926999,8.2992506,0.41092965,sheetice,n102,03-24-2019
-17.71963502474595,-23.734553671897775,-6.014918647151824,18.86688805,0.6069656,0.71488476,0.9521938,3.38693523,0.28975067,sheetice,n102,03-24-2019
-16.625810750584836,-24.34331600886468,-7.717505258279846,18.14404488,0.64081103,0.67914391,1.11191106,2.49307489,0.39731538,sheetice,n104,03-24-2019
-17.96895280741162,-23.68637415113039,-5.717421343718775,14.53704166,0.71714526,0.58777821,1.43489444,5.06290054,0.34148887,sheetice,n104,03-24-2019
-17.11564528425177,-26.348153783908025,-9.232508499656255,14.86982441,0.70570475,0.60263574,1.81656599,5.19168711,0.35657188,sheetice,n104,03-24-2019
-17.975612727193685,-24.1847016915871,-6.2090889643934215,15.38065624,0.69788826,0.61217844,1.0486213,3.02124238,0.21692109,sheetice,n104,03-24-2019
-16.8693696852667,-25.765034548132853,-8.895664862866152,15.57475853,0.73152375,0.56889307,1.64684105,4.72313643,0.3756946,sheetice,n104,03-24-2019
-16.702560434794016,-24.536992269363978,-7.834431834569962,17.81145668,0.61304897,0.70858175,1.98965263,5.81663561,0.49989572,sheetice,n104,03-24-2019
-16.41866146964074,-23.74214405298101,-7.323482583340272,16.87369728,0.6675123,0.64902794,2.34870505,8.0443821,0.44084868,sheetice,n104,03-24-2019
-16.678355350172126,-27.086267089322455,-10.407911739150329,15.15272427,0.69996357,0.60984349,1.65436983,4.44333124,0.36037782,sheetice,n104,03-24-2019
-16.560388940309267,-24.583583619031927,-8.023194678722659,14.94796181,0.6903227,0.62157106,1.56427038,4.20989943,0.35884035,sheetice,n104,03-24-2019
-18.507602511467617,-24.687664008791067,-6.18006149732345,18.40087318,0.61418611,0.707443,3.02457857,15.77074242,0.68825573,sheetice,n104,03-24-2019
-16.6765992397745,-25.45281637155999,-8.77621713178549,14.02995491,0.71931839,0.58467191,1.71891189,4.57875013,0.36353636,sheetice,n104,03-24-2019
-16.243967343072086,-24.173878629162825,-7.929911286090741,17.0489769,0.64395672,0.6757229,1.03519893,2.35468721,0.33615577,sheetice,n104,03-24-2019
-17.630754721832197,-26.807460766166585,-9.176706044334386,15.06186295,0.7105248,0.59607249,1.63190651,4.34039354,0.3703582,sheetice,n104,03-24-2019
-16.438073445386703,-26.086978397092974,-9.648904951706271,15.30679131,0.72993058,0.57089573,1.60501957,4.45686197,0.38633633,sheetice,n104,03-24-2019
-18.911661621935348,-24.057013911605047,-5.145352289669698,18.98989677,0.59851938,0.72337031,1.07401359,3.1918354,0.2970717,sheetice,n104,03-24-2019
-17.24058971963452,-24.153827331233124,-6.913237611598603,13.65626907,0.73693186,0.56144476,2.04137135,6.05626154,0.4171128,sheetice,n104,03-24-2019
-18.910373932706037,-24.019408611445783,-5.109034678739754,16.74825478,0.64024997,0.67967504,1.33530271,4.85833883,0.31991944,sheetice,n104,03-24-2019
-18.310969911439685,-24.19752641717953,-5.886556505739849,15.90298367,0.70680439,0.60122085,2.25350785,7.61650372,0.46733794,sheetice,n104,03-24-2019
-15.94918771872784,-23.501376868081245,-7.552189149353403,13.56405354,0.7424112,0.55410981,2.29810262,7.45284843,0.45522612,sheetice,n104,03-24-2019
-15.482138713977136,-24.497288312896806,-9.015149598919672,17.8934288,0.63793695,0.68224531,2.55561352,10.1193018,0.37178129,sheetice,n104,03-24-2019
-15.249727418470172,-24.057478168332235,-8.807750749862066,14.38741112,0.71033829,0.59671956,1.64575577,4.50802231,0.36360312,sheetice,n104,03-24-2019
-17.274810045861663,-24.77395381033694,-7.499143764475276,16.70232391,0.6391592,0.6807366,1.3612442,3.2386117,0.39135969,sheetice,n104,03-24-2019
-16.702361249866836,-24.209232783132485,-7.50687153326565,17.33094406,0.65351498,0.6650008,1.30512428,3.79935026,0.28929079,sheetice,n104,03-24-2019
-16.51767200759228,-24.178479682097056,-7.66080767450477,17.67191505,0.6473369,0.67178082,2.11067271,6.87489128,0.40919116,sheetice,n104,03-24-2019
-16.848921759010807,-27.03424748716099,-10.18532572815018,17.04323387,0.65338826,0.66516924,3.69439578,18.24468422,0.50920147,sheetice,n104,03-24-2019
-17.94896369396241,-23.73084035024756,-5.781876656285152,17.20903015,0.64583522,0.67308217,1.6184864,4.1030736,0.47772223,sheetice,n104,03-24-2019
-17.777466764287013,-24.301195139477933,-6.52372837519092,16.35453415,0.70493531,0.60344952,1.8449378,5.78683424,0.49762481,sheetice,n104,03-24-2019
-17.511058776202344,-24.92590791064629,-7.414849134443948,15.96677017,0.7202,0.58380234,1.53819489,4.01149511,0.38279,sheetice,n104,03-24-2019
-15.205093401542673,-23.14546692873573,-7.940373527193055,16.68943214,0.64762557,0.67158306,2.62020302,9.9702301,0.50887728,sheetice,n104,03-24-2019
-15.33531135301474,-24.241369826384375,-8.906058473369635,14.89875126,0.68913263,0.62307,1.4731735,3.7166698,0.36718071,sheetice,n104,03-24-2019
-15.482138713977136,-24.497288312896806,-9.015149598919672,17.8934288,0.63793695,0.68224531,2.55561352,10.1193018,0.37178129,sheetice,n104,03-24-2019
-17.730319382324392,-25.344506017846285,-7.614186635521891,16.33436012,0.6878072,0.62475687,1.87891734,5.80684662,0.37850916,sheetice,n104,03-24-2019
-18.140495227134245,-23.812722151620868,-5.672226924486626,16.25992775,0.69975126,0.61008799,1.58286297,4.50455952,0.33571771,sheetice,n104,03-24-2019
-15.455481638014717,-23.45940955005466,-8.00392791203994,16.90761185,0.64460176,0.67484224,1.42715716,4.83748674,0.33125877,sheetice,n104,03-24-2019
-17.371378303828983,-26.909194349760362,-9.537816045931375,15.25070858,0.70030814,0.60941905,1.65513349,4.51177502,0.35007322,sheetice,n104,03-24-2019
-16.53343712238848,-24.542958897424526,-8.009521775036045,14.35560226,0.71144825,0.59513658,1.78726351,5.37243414,0.36644858,sheetice,n104,03-24-2019
-18.26723675828146,-24.963386715523164,-6.6961499572417065,17.45736694,0.65564263,0.66257685,1.93427122,5.81981564,0.35440925,sheetice,n104,03-24-2019
-17.301843226404735,-24.74777622272834,-7.445932996323607,17.09149551,0.67148763,0.6442278,1.95869553,6.25404787,0.3984763,sheetice,n104,03-24-2019
-14.79501663506554,-23.926833296554534,-9.131816661488996,18.01134491,0.64037794,0.67960626,2.60594893,10.79735947,0.39744821,sheetice,n104,03-24-2019
-15.921763765197731,-23.03256676131703,-7.1108029961193004,14.0415926,0.71525103,0.59040451,1.88186896,5.88329315,0.38545057,sheetice,n104,03-24-2019
-17.04188664336671,-24.395720560401376,-7.3538339170346685,16.40819168,0.67744476,0.63725728,1.28662121,4.32090855,0.29339486,sheetice,n104,03-24-2019
-17.02455924305803,-25.242721682632904,-8.218162439574874,12.4398632,0.73949784,0.55788976,1.96272469,5.91175747,0.41328463,sheetice,n104,03-24-2019
-17.293714657538462,-25.31318952418797,-8.019474866649503,12.81027222,0.73220891,0.56771761,1.98264146,6.05901814,0.39682132,sheetice,n104,03-24-2019
-16.84080639931463,-23.62821593068865,-6.787409531374021,16.03794861,0.7000773,0.6096884,1.47689402,4.34154463,0.31034762,sheetice,n104,03-24-2019
-16.00009065279647,-27.16266953513746,-11.162578882340997,15.66657257,0.67695886,0.63760889,1.6053741,4.15723276,0.37506801,sheetice,n104,03-24-2019
-18.38193132884548,-25.907230384835888,-7.525299055990406,19.2124424,0.61719424,0.70416582,1.44009578,3.40323973,0.45214659,sheetice,n104,03-24-2019
-16.445396676355088,-25.354091190740426,-8.908694514385342,18.38375664,0.62665206,0.69445068,2.35288215,8.95864201,0.37143564,sheetice,n104,03-24-2019
-17.28886155844808,-26.388560214654554,-9.099698656206472,15.42494106,0.70812935,0.59926516,2.66321278,13.05487919,0.72512728,sheetice,n104,03-24-2019
-16.399870431698687,-23.152793813370685,-6.752923381671997,16.58652687,0.66907072,0.64706826,1.39741135,3.71424675,0.3457498,sheetice,n104,03-24-2019
-16.989237544364595,-25.401598768286654,-8.412361223922058,18.53050423,0.64099485,0.67866158,1.66263199,4.22884035,0.47930998,sheetice,n104,03-24-2019
-16.870041395531242,-24.244900188276574,-7.374858792745331,17.04771996,0.65046644,0.66847259,2.06661654,6.21488285,0.38965803,sheetice,n104,03-24-2019
-19.172896506642406,-24.373824284844318,-5.200927778201912,19.98841476,0.59136569,0.73043954,0.97904813,2.08196974,0.31003517,sheetice,n104,03-24-2019
-17.274810045861663,-24.77395381033694,-7.499143764475276,16.70232391,0.6391592,0.6807366,1.3612442,3.2386117,0.39135969,sheetice,n104,03-24-2019
-18.58174105488925,-24.503408844398756,-5.921667789509508,16.38445091,0.65423405,0.66417903,2.9197762,14.29605484,0.63350815,sheetice,n104,03-24-2019
-17.37471313761958,-24.15259555462599,-6.777882417006408,16.78552818,0.68994755,0.62207961,1.60298848,4.55526304,0.33837673,sheetice,n104,03-24-2019
-15.858060744336814,-23.55873702720387,-7.700676282867053,16.17841911,0.70233136,0.60685909,1.49098957,4.55427361,0.32755864,sheetice,n104,03-24-2019
-18.493417862534574,-26.138935928639242,-7.645518066104666,14.30999374,0.74674469,0.54806554,2.70245147,9.18229198,0.44302416,sheetice,n104,03-24-2019
-19.14397284442127,-23.639245281240168,-4.495272436818901,20.09818459,0.58922058,0.73255354,1.50128937,3.67288733,0.48297167,sheetice,n104,03-24-2019
-16.735539405858123,-22.904002022891383,-6.16846261703326,13.60455894,0.73418123,0.56535655,1.67300498,5.3161211,0.2980867,sheetice,n104,03-24-2019
-15.79321744268693,-25.18868512307536,-9.39546768038843,17.31510544,0.65982538,0.65772235,2.08083272,6.86782122,0.39705426,sheetice,n104,03-24-2019
-16.224020097945854,-22.36216479794223,-6.1381446999963805,14.69699287,0.72530806,0.57716918,1.80757463,6.66171885,0.36442202,sheetice,n104,03-24-2019
-16.36442545348582,-23.99256829560951,-7.6281428421236885,17.95446014,0.64948034,0.66957414,1.18185759,3.31494975,0.29640931,sheetice,n104,03-24-2019
-17.0866645406241,-25.89065942953061,-8.80399488890651,14.33269596,0.74362159,0.55238402,2.20679188,6.7394557,0.43254536,sheetice,n104,03-24-2019
-17.302407919183757,-25.257050453954136,-7.954642534770379,14.9150486,0.73330134,0.56636375,2.27309275,6.87078285,0.44050121,sheetice,n104,03-24-2019
-16.409412524605763,-22.775684663645137,-6.366272139039376,13.67724419,0.71997207,0.58418578,2.6088047,9.33606625,0.48107859,sheetice,n104,03-24-2019
-16.17477235844266,-23.142833347926313,-6.968060989483657,16.72613144,0.68047428,0.63367802,1.61647594,5.05297756,0.34749463,sheetice,n104,03-24-2019
-15.262917785941582,-24.335483654740496,-9.072565868798915,17.93511772,0.63635021,0.68401027,2.27248788,8.86335468,0.36452457,sheetice,n104,03-24-2019
-16.676831595668496,-24.047695065847748,-7.37086347017925,16.09484863,0.68692774,0.62576222,2.17155695,9.3575201,0.39779454,sheetice,n104,03-24-2019
-15.300268169665369,-24.64885712567803,-9.348588956012662,14.84146881,0.69257945,0.61888182,1.54369712,3.92405725,0.36781415,sheetice,n104,03-24-2019
-18.354678116761463,-24.154132504205094,-5.799454387443628,18.86320305,0.60486501,0.7169435,1.07818878,2.29022527,0.32998666,sheetice,n104,03-24-2019
-16.89276744668379,-25.728808267132408,-8.836040820448613,15.91569614,0.68896866,0.62332678,1.77215827,5.24465704,0.37744641,sheetice,n104,03-24-2019
-18.26723675828146,-24.963386715523164,-6.6961499572417065,17.45736694,0.65564263,0.66257685,1.93427122,5.81981564,0.35440925,sheetice,n104,03-24-2019
-18.114852065306643,-23.23751884920722,-5.122666783900579,15.9837389,0.68773085,0.62484312,1.54543507,4.60547781,0.33263662,sheetice,n104,03-24-2019
-18.75524142173153,-23.969455280606276,-5.21421385887475,20.15056038,0.5880428,0.73369926,1.51404917,3.67217112,0.49701557,sheetice,n104,03-24-2019
-16.311107285992858,-22.657676031669265,-6.346568745676407,14.47970104,0.72823769,0.57321101,1.87248981,7.30331755,0.3688572,sheetice,n104,03-24-2019
-16.143111646817346,-26.824213407711042,-10.681101760893696,15.58689976,0.68517011,0.62786043,1.58872592,4.18698215,0.37995702,sheetice,n104,03-24-2019
-17.91558912308101,-24.235745637779253,-6.320156514698239,16.08030319,0.70910966,0.59792149,1.83871067,4.55005074,0.45328397,sheetice,n104,03-24-2019
-17.570927556912178,-25.47814749185101,-7.907219934938836,16.18522644,0.67821723,0.63622016,0.90654397,2.30600286,0.18834363,sheetice,n104,03-24-2019
-17.479340216569096,-22.179661918786763,-4.700321702217663,15.01505947,0.71743661,0.58745998,1.60142505,5.44341326,0.34025264,sheetice,n104,03-24-2019
-17.835350787029643,-25.49952685282177,-7.6641760657921285,13.73662949,0.71954,0.58435345,1.68536341,4.75065327,0.37523746,sheetice,n104,03-24-2019
-17.201041080848952,-24.883492158698736,-7.6824510778497785,19.61096573,0.60940051,0.71235615,1.3001014,3.3946054,0.37643468,sheetice,n104,03-24-2019
-16.560388940309267,-24.583583619031927,-8.023194678722659,14.94796181,0.6903227,0.62157106,1.56427038,4.20989943,0.35884035,sheetice,n104,03-24-2019
-15.67686973359814,-23.83787137756515,-8.161001643967008,17.43788338,0.63821751,0.68198073,3.00702763,13.56520748,0.42229167,sheetice,n104,03-24-2019
-18.34177790814216,-24.61374747044891,-6.271969562306748,16.22483253,0.68023145,0.63395053,1.64256668,4.41077709,0.33362406,sheetice,n104,03-24-2019
-17.187793126042436,-25.99906029486771,-8.811267168825275,14.68873501,0.71393764,0.59161323,1.75742507,4.72336483,0.40597522,sheetice,n104,03-24-2019
-16.456481551333727,-22.729657156586022,-6.273175605252298,13.54972076,0.71353304,0.59242278,2.50998855,8.9866209,0.4578352,sheetice,n104,03-24-2019
-17.774099347424325,-25.340523382350618,-7.5664240349262935,16.75171852,0.66894311,0.64726466,1.70752931,4.85984182,0.35109061,sheetice,n104,03-24-2019
-17.371378303828983,-26.909194349760362,-9.537816045931375,15.25070858,0.70030814,0.60941905,1.65513349,4.51177502,0.35007322,sheetice,n104,03-24-2019
-16.822230179464594,-26.684451671847896,-9.8622214923833,13.35051823,0.74036461,0.55655271,2.06015611,7.88904476,0.61128205,sheetice,n104,03-24-2019
-16.760266006223617,-23.973595279125224,-7.213329272901606,18.20153809,0.64095581,0.67894554,1.2427932,3.48969245,0.3254703,sheetice,n104,03-24-2019
-18.310969911439685,-24.19752641717953,-5.886556505739849,15.90298367,0.70680439,0.60122085,2.25350785,7.61650372,0.46733794,sheetice,n104,03-24-2019
-17.014695998372925,-26.891983930005118,-9.877287931632193,13.0007658,0.74328214,0.55259722,2.48915625,12.02726555,0.71555394,sheetice,n104,03-24-2019
-19.02745814738552,-25.905453710569056,-6.877995563183537,19.7827282,0.59693617,0.72489005,1.26606119,3.11945462,0.39163825,sheetice,n104,03-24-2019
-16.046517616811837,-23.795505745646835,-7.748988128834996,17.57405853,0.64936155,0.66972715,1.19751549,3.41427374,0.30877709,sheetice,n104,03-24-2019
-16.84080639931463,-23.62821593068865,-6.787409531374021,16.03794861,0.7000773,0.6096884,1.47689402,4.34154463,0.31034762,sheetice,n104,03-24-2019
-17.660340331086502,-24.881219842168733,-7.220879511082233,17.44426918,0.63893908,0.6812042,1.65398693,5.18948889,0.45129612,sheetice,n104,03-24-2019
-18.710039865376345,-23.91826037378578,-5.2082205084094335,15.77474308,0.67126089,0.64448631,1.12887347,3.38186264,0.29738265,sheetice,n104,03-24-2019
-19.41399381742477,-23.236567101263343,-3.8225732838385706,19.98056602,0.59026927,0.73152876,2.10783958,8.22925377,0.52909958,sheetice,n104,03-24-2019
